StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,Q4,Q5,Q6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q16_8_TEXT,Q17_1,Q18_1,Q19,Q20_Browser,Q20_Version,Q20_Operating System,Q20_Resolution,Q21_1,Q21_2,Q21_3,Q21_4,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_8,Q23_9,Q23_10,Q23_11,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q26,Q27,Bots,Q32 - Topics,Q23 - Sentiment Polarity,Q23 - Sentiment Score,Q23 - Sentiment,Q23 - Topics
2018-12-08 13:47:39,2018-12-08 13:55:22,0,24.34.32.179,100,462,1,2018-12-08 13:55:23,R_DpicEO0b5Z5kKR3,,,,,41.3047027587890625,-73.12940216064453125,anonymous,EN,9KXH,1,38,6,5,0,0,1,0,1,,1,,2,,,40,7,,,,,5,1,1,4,80,59,80,80,4,50,80,90,70,10,8,83,56,93,75,6,49,62,76,90,33,62,90,57,82,73,1,68,69,96,78,71,92,3,"Sweaters for me, coats for my children, shoes, sunglasses",,,,,,
2018-12-08 13:45:29,2018-12-08 13:56:47,0,74.70.29.65,100,677,1,2018-12-08 13:56:47,R_1LkuGxWQCnChnZN,,,,,42.64129638671875,-73.76409912109375,anonymous,EN,KJPJ,2,58,6,3,0,0,1,0,3,,,2,1,,99,5,33,,,,,4,4,2,4,75,30,85,35,50,95,90,100,95,25,100,80,40,95,40,60,30,94,75,60,90,95,30,20,90,80,95,90,30,100,40,45,100,1,bicycle computer,,,,,,
2018-12-08 13:52:13,2018-12-08 13:57:42,0,173.44.36.157,100,329,1,2018-12-08 13:57:43,R_xrvujTyFcYcpzwt,,,,,25.7805938720703125,-80.1826019287109375,anonymous,EN,EVUN,2,29,6,6,1,1,1,0,2,2,,,1,,85,89,10,,,,,2,4,2,2,67,4,7,6,50,40,4,54,79,86,63,86,3,12,8,34,22,4,47,76,73,45,91,12,16,20,40,14,12,20,83,65,50,3,very goods,,,,,,
2018-12-08 13:48:58,2018-12-08 13:57:58,0,74.65.52.160,100,540,1,2018-12-08 13:57:58,R_2zIO7PZA1tz75FN,,,,,43.23980712890625,-78.2068023681640625,anonymous,EN,4CPQ,2,49,6,4,1,0,1,0,2,1,,,6,,,,33,,,,,4,4,2,5,61,62,97,77,61,77,50,96,90,10,12,70,65,95,67,32,22,70,66,76,42,86,75,75,94,79,84,65,50,93,79,88,88,1,A coat for my son,,,,,,
2018-12-08 13:52:46,2018-12-08 13:58:26,0,136.53.18.235,100,340,1,2018-12-08 13:58:27,R_2CHqXYAkFGPsE5h,,,,,34.6204986572265625,-86.55100250244140625,anonymous,EN,SRKN,2,71,6,7,1,1,1,0,2,2,,,1,,91,82,1,,,,,4,4,2,4,78,56,79,81,24,62,48,78,81,14,78,77,58,80,58,25,45,57,74,65,24,76,76,62,76,61,32,52,33,76,77,23,80,3,Ipad,,,,,,
2018-12-08 13:57:06,2018-12-08 14:02:25,0,208.38.240.182,100,318,1,2018-12-08 14:02:25,R_12tobE1iDzUMFJ2,,,,,40.4275970458984375,-86.87349700927734375,anonymous,EN,FBWD,1,69,6,2,1,1,1,0,2,2,,,1,,100,100,15,,,,,5,1,1,5,100,0,100,100,50,50,50,100,100,50,100,100,100,100,100,50,100,0,100,100,100,100,90,40,75,50,50,40,0,70,100,90,80,1,A couple outfits for my grandkids is all,,,,,,
2018-12-08 14:00:38,2018-12-08 14:04:21,0,173.63.246.203,100,222,1,2018-12-08 14:04:21,R_3qpzgcKqZPTunpy,,,,,40.84930419921875,-74.040496826171875,anonymous,EN,ENOC,1,31,6,3,1,0,1,0,1,,2,,6,,,,31,,,,,2,5,4,1,76,76,91,92,64,82,83,84,77,40,56,75,68,95,72,59,67,72,75,66,50,41,70,80,92,80,34,77,80,88,66,50,50,1,Nothing,,,,,,
2018-12-08 14:04:23,2018-12-08 14:10:04,0,108.30.21.41,100,341,1,2018-12-08 14:10:04,R_1ml7C8cwK4N9Q5D,,,,,40.8701934814453125,-73.8495025634765625,anonymous,EN,FBPO,1,58,"1,4,5,6",6,0,0,0,0,1,,2,,8,Unitarian-Universalist,,91,33,,,,,5,1,1,5,30,50,50,50,50,80,50,71,77,50,50,50,50,50,50,50,50,50,50,50,50,50,25,50,50,50,50,50,50,50,7,50,50,1,nothing,,,,,,
2018-12-08 14:06:26,2018-12-08 14:15:26,0,24.151.167.232,100,540,1,2018-12-08 14:15:27,R_1IbkaSd9KH5LW1c,,,,,36.333892822265625,-82.34079742431640625,anonymous,EN,V1GX,1,49,6,3,0,0,0,0,3,,,1,6,,,,44,,,,,2,4,4,2,80,80,85,80,50,50,84,80,80,50,50,80,80,85,80,80,80,80,80,80,50,80,75,75,75,75,50,75,75,75,65,50,75,1,I didn't purchase anything. There is no way am I going out in that madness.,,,,,,
2018-12-08 14:02:52,2018-12-08 14:22:19,0,69.136.132.175,100,1166,1,2018-12-08 14:22:19,R_2q3gZqLlz7caDQ1,,,,,42.425994873046875,-83.15000152587890625,anonymous,EN,DMRI,2,28,6,2,0,1,0,0,3,,,1,7,,,,23,,,,,1,1,1,1,49,49,50,51,50,49,50,50,49,51,49,52,49,52,51,50,50,51,50,51,50,51,50,50,50,50,50,50,50,50,50,50,50,1,I didn't,,,,,,
2018-12-08 14:18:03,2018-12-08 14:23:27,0,73.2.182.75,100,323,1,2018-12-08 14:23:27,R_25TvNOFl7t7vW5h,,,,,35.1602020263671875,-89.7816009521484375,anonymous,EN,4L4N,2,44,6,5,1,0,1,0,1,,2,,1,,0,1,44,,,,,5,3,3,4,77,78,76,78,78,78,78,79,77,51,78,97,97,98,97,88,96,97,97,97,48,97,52,50,51,50,42,49,49,52,50,50,52,1,nothing,,,,,,
2018-12-08 14:18:16,2018-12-08 14:28:27,0,47.20.200.222,100,610,1,2018-12-08 14:28:27,R_PNcFy4szt4rkU0N,,,,,40.8488006591796875,-74.16120147705078125,anonymous,EN,AHBZ,2,33,6,5,0,0,0,1,1,,1,,1,,30,42,31,,,,,2,3,3,2,72,73,66,73,50,50,73,61,15,51,50,51,51,52,52,36,53,52,52,22,41,51,51,51,51,50,25,51,51,46,11,31,44,2,Laptop and a GPS,,,,,,
2018-12-08 14:24:24,2018-12-08 14:29:21,0,24.121.249.159,100,296,1,2018-12-08 14:29:21,R_2bQoPKgMQZh4CwY,,,,,34.4813995361328125,-114.348297119140625,anonymous,EN,1UAT,2,58,6,5,0,0,0,0,3,,,2,1,,0,1,3,,,,,5,1,3,5,50,50,80,50,50,5,26,100,50,0,50,50,50,78,50,25,1,50,50,50,25,50,50,50,50,50,13,6,6,50,50,10,50,1,Nothing,,,,,,
2018-12-08 14:29:48,2018-12-08 14:34:07,0,24.20.168.25,100,258,1,2018-12-08 14:34:07,R_2R8Gf67hLTpzSDB,,,,,45.6891937255859375,-122.66159820556640625,anonymous,EN,EU6U,2,45,6,5,0,0,0,0,1,,2,,7,,,,49,,,,,2,4,4,2,97,97,97,97,97,99,97,97,97,60,90,100,100,100,100,95,100,100,100,100,100,100,98,98,98,98,98,98,98,98,99,75,98,1,nothing,,,,,,
2018-12-08 14:31:34,2018-12-08 14:37:16,0,73.165.184.111,100,341,1,2018-12-08 14:37:16,R_2zGicx2b7fJ7itP,,,,,40.23779296875,-75.295501708984375,anonymous,EN,NHSW,1,70,6,6,0,0,0,0,3,,,1,8,none,,0,39,,,,,1,5,5,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,1,yarn,,,,,,
2018-12-08 14:41:22,2018-12-08 14:45:29,0,207.237.89.59,100,246,1,2018-12-08 14:45:29,R_0OO8grroTdrZDod,,,,,40.7483978271484375,-73.99669647216796875,anonymous,EN,WORN,2,32,6,7,1,0,0,1,1,,1,,3,,,51,33,,,,,3,5,4,2,50,50,65,72,50,100,50,69,39,23,51,50,50,60,50,24,60,50,50,50,50,50,51,50,60,51,35,50,50,60,59,38,50,1,Headphones,,,,,,
2018-12-08 14:43:42,2018-12-08 14:47:17,0,162.198.201.8,100,215,1,2018-12-08 14:47:18,R_2tG9dFNHYJHMKv6,,,,,35.9203033447265625,-79.037200927734375,anonymous,EN,EM5X,2,42,6,5,0,0,0,0,1,,2,,7,,,,34,,,,,2,4,4,2,60,71,62,65,47,70,82,67,66,61,80,62,71,64,79,60,67,78,42,18,48,81,64,82,64,67,48,78,82,70,17,54,72,2,I bought a laptop,,,,,,
2018-12-08 14:48:57,2018-12-08 14:55:32,0,73.174.148.148,100,394,1,2018-12-08 14:55:33,R_2978SPZTkfzTPsn,,,,,41.4319000244140625,-79.69159698486328125,anonymous,EN,JIRT,2,31,6,5,1,1,1,0,3,,,1,8,Not religious in any way,,0,39,,,,,4,3,3,4,50,50,50,50,50,50,50,80,50,40,50,75,75,75,75,65,75,75,75,70,60,70,50,50,50,50,50,50,50,90,44,40,50,1,I didn't purchase anything.,,,,,,
2018-12-08 14:48:12,2018-12-08 14:57:30,0,173.14.170.177,100,557,1,2018-12-08 14:57:30,R_6RN6WBlDuRFKdQl,,,,,42.420196533203125,-71.15650177001953125,anonymous,EN,AQGD,2,72,1,5,0,0,0,0,1,,2,,1,,5,100,22,,,,,1,5,5,1,52,95,95,95,52,95,95,95,95,50,85,75,95,100,95,95,100,90,95,96,52,95,75,87,85,85,69,85,85,75,75,50,75,1,Nothing,,,,,,
2018-12-08 14:50:17,2018-12-08 15:04:53,0,24.102.82.143,100,875,1,2018-12-08 15:04:53,R_1OCen70wkxzPlmD,,,,,40.7436065673828125,-73.921600341796875,anonymous,EN,XWIY,2,24,3,3,0,0,0,0,1,,2,,1,,69,61,33,,,,,1,5,5,1,45,97,93,100,79,98,90,96,58,74,76,76,81,95,81,80,78,86,69,71,80,73,43,80,85,82,69,77,80,73,67,94,78,2,"I bought a hoodie at the mall. ",,,,,,
2018-12-08 15:00:18,2018-12-08 15:05:57,0,12.38.35.6,100,338,1,2018-12-08 15:05:57,R_10PCBJmkcNWPiQZ,,,,,28.5514984130859375,-81.3050994873046875,anonymous,EN,XXLN,2,28,"1,4,6",2,0,1,1,1,3,,,2,6,,,,10,,,,,4,5,5,4,76,80,86,64,22,71,5,100,53,11,68,91,82,88,69,14,40,13,100,83,54,84,91,89,85,42,33,38,12,100,65,82,89,1,Echo dot,,,,,,
2018-12-08 15:05:55,2018-12-08 15:09:27,0,97.120.238.131,100,212,1,2018-12-08 15:09:27,R_xobiuqkaz4dSbV7,,,,,45.5142974853515625,-122.5989990234375,anonymous,EN,EGTN,1,54,6,5,1,1,0,1,2,2,,,1,,21,51,38,,,,,2,3,4,2,82,79,83,84,56,50,51,97,89,48,85,74,76,75,75,50,76,75,76,74,76,75,83,83,84,85,53,54,52,96,93,85,84,1,Nothing,,,,,,
2018-12-08 15:06:00,2018-12-08 15:09:59,0,47.214.190.65,100,239,1,2018-12-08 15:09:59,R_dm4VBioebbtgvpD,,,,,34.648406982421875,-92.983001708984375,anonymous,EN,CMIP,2,29,6,3,0,0,0,0,1,,2,,7,,,,4,,,,,1,5,5,1,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,0,0,100,2,Groceries on sale from Prime Pantry for 20% off!,,,,,,
2018-12-08 15:07:01,2018-12-08 15:10:48,0,76.0.56.231,100,226,1,2018-12-08 15:10:48,R_1pA4HtqHQJ6ofwT,,,,,38.718597412109375,-93.98560333251953125,anonymous,EN,KNVP,2,28,6,3,0,0,0,0,1,,0,,8,none,,1,26,,,,,2,5,4,2,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,100,100,100,100,51,100,100,82,100,100,100,100,100,100,100,1,100,100,1,I didn't purchase a single thing.,,,,,,
2018-12-08 15:06:28,2018-12-08 15:11:49,0,67.181.168.186,100,321,1,2018-12-08 15:11:50,R_1pYwEPXZpFvJAHc,,,,,38.5803985595703125,-121.4922027587890625,anonymous,EN,IBC5,2,23,6,3,0,1,1,1,2,1,,,7,,,,5,,,,,4,2,2,4,75,50,75,75,50,60,60,65,75,20,40,77,63,76,73,62,55,78,76,63,53,75,68,67,66,67,30,51,73,94,82,30,83,1,"Protien powder ",,,,,,
2018-12-08 15:07:20,2018-12-08 15:12:06,0,50.193.178.82,100,286,1,2018-12-08 15:12:06,R_tDpfG3l9yYWRFdv,,,,,36.1316070556640625,-82.86920166015625,anonymous,EN,3ZEM,1,54,6,6,1,0,0,0,2,2,,,1,,86,85,44,,,,,5,2,2,4,75,69,82,74,52,63,73,100,87,46,50,78,77,78,75,25,63,78,86,77,81,79,61,62,65,69,28,67,57,71,72,50,37,3,"Suitcases, a camera lense, video game sysytem",,,,,,
2018-12-08 15:08:05,2018-12-08 15:12:24,0,97.102.77.112,100,259,1,2018-12-08 15:12:25,R_1nZnKUSjfdSgZ45,,,,,28.0312957763671875,-80.5995025634765625,anonymous,EN,Z6U0,1,42,6,3,1,0,1,1,2,1,,,6,,,,10,,,,,4,2,2,3,59,50,66,52,50,40,50,81,68,29,78,59,52,71,45,34,30,50,50,50,27,79,50,50,50,49,33,18,34,67,68,24,77,1,Dog food,,,,,,
2018-12-08 15:08:31,2018-12-08 15:12:33,0,108.21.59.248,100,241,1,2018-12-08 15:12:33,R_26nzn6DYdG5dJt0,,,,,40.7606048583984375,-73.7967987060546875,anonymous,EN,AFSF,2,27,2,6,1,0,0,0,1,,1,,7,,,,33,,,,,2,4,3,2,70,50,90,100,10,70,75,80,60,10,31,70,16,100,51,1,50,52,22,35,13,51,51,9,98,41,8,50,52,73,85,7,51,3,New ipad,,,,,,
2018-12-08 15:10:29,2018-12-08 15:12:49,0,73.119.58.238,100,140,1,2018-12-08 15:12:50,R_1jfu2D557IgojQh,,,,,42.3778076171875,-71.0626983642578125,anonymous,EN,GYU1,2,26,2,6,0,0,0,0,1,,1,,1,,59,66,22,,,,,1,3,3,2,15,33,68,18,29,6,59,75,62,8,19,65,41,72,22,1,38,55,39,53,5,71,66,36,45,31,1,19,25,41,68,9,65,3,laptop,,,,,,
2018-12-08 15:08:01,2018-12-08 15:12:51,0,75.129.255.11,100,289,1,2018-12-08 15:12:51,R_2X4pdYzepsxaxcp,,,,,38.3170013427734375,-88.91049957275390625,anonymous,EN,3YIT,2,37,6,6,0,0,0,0,1,,2,,6,,,,14,,,,,1,5,4,1,49,52,51,49,46,51,48,67,50,19,47,50,49,46,49,47,47,47,42,40,51,46,49,50,49,50,49,49,49,63,49,38,48,3,a gaming console,,,,,,
2018-12-08 15:08:49,2018-12-08 15:13:06,0,174.224.133.119,100,257,1,2018-12-08 15:13:06,R_2fkP0MES03WCfAi,,,,,43.089202880859375,-77.43599700927734375,anonymous,EN,8FCI,1,46,6,2,1,1,1,0,3,,,1,7,,,,33,,,,,5,2,2,4,85,39,95,37,40,60,77,100,100,47,27,85,36,86,31,50,31,73,96,98,44,64,79,12,82,30,22,28,28,100,62,16,74,1,Nothing,,,,,,
2018-12-08 15:09:21,2018-12-08 15:13:41,0,76.177.91.35,100,260,1,2018-12-08 15:13:41,R_3spGTpQwH6JuFvN,,,,,38.0547943115234375,-83.9387969970703125,anonymous,EN,S6WK,2,27,6,6,1,0,0,0,1,,2,,7,,,,18,,,,,3,4,2,4,74,17,100,72,36,86,21,75,83,26,62,59,41,54,40,56,29,43,52,69,47,53,39,65,51,52,38,68,46,51,58,44,50,1,A tee shirt for my wife,,,,,,
2018-12-08 15:08:18,2018-12-08 15:13:43,0,99.203.129.2,100,324,1,2018-12-08 15:13:43,R_1jGI61ZvQPntRLD,,,,,42.2422027587890625,-83.18070220947265625,anonymous,EN,JKR0,1,32,"3,6",5,0,0,0,0,1,,2,,8,Spiritual but not religious,,2,23,,,,,2,5,5,2,69,66,83,90,65,94,78,100,79,4,18,87,47,96,79,57,88,70,82,67,19,42,78,75,82,86,25,91,72,98,76,93,96,2,"Video games, movies, picture frame, clothing",,,,,,
2018-12-08 15:06:43,2018-12-08 15:13:58,0,24.17.252.46,100,434,1,2018-12-08 15:13:58,R_1H2EIj211uKWLQB,,,,,47.839202880859375,-122.28549957275390625,anonymous,EN,2KV2,1,68,7,3,0,0,0,0,3,,,2,1,,3,8,49,,,,,4,2,3,4,90,90,90,90,31,90,90,95,90,37,50,90,89,90,90,75,90,90,90,89,69,85,80,80,80,85,71,80,80,80,80,85,80,2,A womans watch,,,,,,
2018-12-08 15:08:42,2018-12-08 15:14:10,0,198.255.170.116,100,327,1,2018-12-08 15:14:10,R_3peR5sBo6OsFACK,,,,,43.97430419921875,-75.912200927734375,anonymous,EN,FVMN,1,23,6,5,0,0,0,0,1,,1,,7,,,,33,,,,,2,4,4,2,50,59,77,62,50,70,60,75,73,51,44,50,50,61,49,50,50,56,55,62,32,50,55,55,55,55,37,55,58,66,60,19,54,2,XBox,,,,,,
2018-12-08 15:07:33,2018-12-08 15:14:18,0,107.77.209.167,100,404,1,2018-12-08 15:14:18,R_3KwlQcMfjUKztJU,,,,,41.9033050537109375,-87.63359832763671875,anonymous,EN,AHCK,1,37,6,3,1,0,0,0,2,1,,,1,,58,65,26,,,,,2,2,2,1,76,78,88,79,69,88,89,89,82,31,37,63,57,76,56,50,67,69,50,51,69,89,65,65,68,65,37,68,66,84,67,63,85,2,"xbox one, samsung virtual reality",,,,,,
2018-12-08 15:08:47,2018-12-08 15:15:09,0,74.138.118.40,100,382,1,2018-12-08 15:15:10,R_2zO9kCZnrgoBRwr,,,,,37.984893798828125,-84.481597900390625,anonymous,EN,JWQC,2,32,6,6,1,0,1,1,2,1,,,1,,100,60,18,,,,,4,4,1,4,50,50,95,90,20,50,50,75,75,25,20,50,50,75,50,40,50,50,50,50,35,50,75,40,40,50,32,50,48,70,70,90,50,1,Clothes,,,,,,
2018-12-08 15:09:36,2018-12-08 15:15:31,0,67.80.83.145,100,355,1,2018-12-08 15:15:31,R_dd5W7rkoGCx4QAF,,,,,41.0601959228515625,-73.54450225830078125,anonymous,EN,LDL2,2,33,"2,6",6,1,1,1,1,2,1,,,1,,30,48,7,,,,,4,4,4,4,54,100,1,36,25,99,27,1,53,42,38,78,45,98,30,52,70,59,49,52,52,50,50,56,54,59,64,65,57,62,57,60,51,2,IPad,,,,,,
2018-12-08 15:07:57,2018-12-08 15:16:00,0,173.31.115.85,100,483,1,2018-12-08 15:16:01,R_BqXsZw7RTA0lP69,,,,,41.5695037841796875,-93.79940032958984375,anonymous,EN,D7BU,2,28,6,5,1,1,1,0,1,,2,,1,,41,40,16,,,,,4,1,4,2,78,82,83,83,79,84,80,95,67,57,83,89,91,93,92,51,81,90,89,76,52,94,50,50,50,50,50,50,50,50,50,50,50,1,I purchased nothing,,,,,,
2018-12-08 15:11:41,2018-12-08 15:16:04,0,73.12.180.144,100,262,1,2018-12-08 15:16:04,R_31SqfJ54sHFkpLz,,,,,37.7808074951171875,-121.234405517578125,anonymous,EN,LTEQ,1,37,6,5,0,1,1,0,1,,2,,1,,40,39,5,,,,,4,2,3,4,71,46,68,92,28,52,69,84,74,28,22,76,59,91,44,11,39,71,57,65,36,63,77,63,41,71,7,34,54,79,70,49,89,2,Christmas Cards,,,,,,
2018-12-08 15:10:42,2018-12-08 15:16:05,0,98.21.57.30,100,323,1,2018-12-08 15:16:05,R_XpGim1JHDvNkpG1,,,,,40.9217987060546875,-77.05049896240234375,anonymous,EN,79AD,1,39,6,5,0,0,0,0,1,,1,,7,,,,39,,,,,1,5,5,1,50,50,50,50,50,55,50,50,50,40,55,65,65,65,65,65,65,65,65,65,65,65,50,50,50,50,45,50,50,50,45,75,50,1,I didn't purchase anything.,,,,,,
2018-12-08 15:11:27,2018-12-08 15:16:39,0,108.8.233.45,100,311,1,2018-12-08 15:16:39,R_2bW3uEUcGdCrjgv,,,,,42.4633026123046875,-72.920196533203125,anonymous,EN,8LEY,1,59,6,3,0,0,0,0,3,,,1,6,,,,22,,,,,2,4,4,1,50,50,72,50,50,75,50,75,50,25,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1,nothing,,,,,,
2018-12-08 15:12:18,2018-12-08 15:16:51,0,65.191.251.81,100,273,1,2018-12-08 15:16:52,R_28STqA1Ned9VJfs,,,,,35.1884002685546875,-79.47319793701171875,anonymous,EN,X1UH,1,57,6,6,0,0,0,0,1,,2,,6,,,,34,,,,,1,5,5,1,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,80,80,80,80,80,80,80,80,80,80,80,1,I did not purchase anything.,,,,,,
2018-12-08 15:10:24,2018-12-08 15:17:24,0,24.214.240.83,100,419,1,2018-12-08 15:17:24,R_1gpcpDaYcNsxeTK,,,,,44.36920166015625,-103.36170196533203125,anonymous,EN,1YWQ,1,49,6,5,0,0,0,0,1,,1,,1,,0,90,43,,,,,2,4,4,2,50,51,65,50,40,50,50,75,80,40,50,50,50,65,50,40,50,50,50,80,40,45,50,50,50,50,45,40,50,80,80,40,45,3,Macbook Pro,,,,,,
2018-12-08 15:09:46,2018-12-08 15:17:30,0,172.107.168.166,100,463,1,2018-12-08 15:17:31,R_3CTPez7V40oqGJd,,,,,32.8152008056640625,-96.87030029296875,anonymous,EN,TBOV,2,28,1,5,1,0,1,1,1,,2,,1,,100,100,49,,,,,1,2,1,2,83,93,85,93,87,93,87,93,93,85,94,94,94,85,85,87,93,88,94,95,88,93,91,94,78,82,85,89,85,81,94,97,95,2,"Much more products are purchase for the children  and the family members ",,,,,,
2018-12-08 15:12:34,2018-12-08 15:18:10,0,184.91.225.123,100,336,1,2018-12-08 15:18:11,R_3p0fMfnkTt6QI0P,,,,,29.0247039794921875,-80.95839691162109375,anonymous,EN,OZRC,1,62,6,2,1,1,1,0,4,,,1,1,,0,100,10,,,,,3,2,4,2,53,52,52,71,51,51,52,82,62,47,51,51,49,57,48,32,47,50,46,49,50,47,50,50,50,50,24,43,50,84,65,39,55,2,A HP printer,,,,,,
2018-12-08 15:10:41,2018-12-08 15:18:54,0,76.118.101.132,100,493,1,2018-12-08 15:18:54,R_24BJMAy8BKPfnQR,,,,,42.0615997314453125,-70.8650970458984375,anonymous,EN,NHIN,2,32,1,5,1,1,1,0,1,,1,,1,,95,94,22,,,,,4,5,4,4,83,90,98,81,72,91,86,98,96,89,53,95,99,98,85,61,94,95,98,100,86,90,98,100,99,98,52,85,97,100,100,100,72,2,ADOBE SOFTWARES AND A PS4 GAME,,,,,,
2018-12-08 15:15:06,2018-12-08 15:18:54,0,68.102.105.18,100,228,1,2018-12-08 15:18:54,R_2QyzyvqjXTXS3qj,,,,,37.7487945556640625,-97.356597900390625,anonymous,EN,D9NA,2,31,6,4,0,0,1,1,3,,,2,7,,,,17,,,,,5,2,1,5,16,84,16,29,25,10,29,9,60,23,15,50,1,7,17,11,4,18,7,24,35,52,74,94,24,50,16,34,71,78,49,9,82,1,nothing,,,,,,
2018-12-08 15:14:33,2018-12-08 15:19:00,0,174.18.64.251,100,267,1,2018-12-08 15:19:01,R_2CV8KfXNqQs2rWQ,,,,,32.246795654296875,-110.92220306396484375,anonymous,EN,RDLA,1,53,6,4,1,1,1,0,2,1,,,1,,81,86,3,,,,,4,2,2,3,67,79,72,73,55,68,75,96,94,39,70,94,92,91,92,79,77,92,95,98,92,95,92,91,85,93,58,88,91,99,99,77,94,1,nothing,,,,,,
2018-12-08 15:14:16,2018-12-08 15:19:22,0,129.64.147.243,100,306,1,2018-12-08 15:19:23,R_3gN7sOdzCrOKMy4,,,,,42.3567047119140625,-71.2505035400390625,anonymous,EN,1Z7T,1,22,6,5,0,0,0,0,1,,2,,6,,,,22,,,,,1,5,5,1,50,50,50,50,50,79,50,89,63,12,50,75,75,75,75,75,75,75,80,75,19,82,50,50,50,50,50,50,50,75,42,76,50,2,"Jeans (1)
Boots (1)
Pocketbook
Sweaters (2) ",,,,,,
2018-12-08 15:14:47,2018-12-08 15:19:25,0,96.18.164.212,100,277,1,2018-12-08 15:19:25,R_3PoEuWewiKkqkYC,,,,,33.6396942138671875,-104.3748016357421875,anonymous,EN,DOH2,1,62,6,4,1,1,1,0,2,1,,,1,,81,63,32,,,,,4,2,4,4,100,100,100,100,78,100,100,100,100,51,58,100,100,100,100,59,100,100,100,100,59,100,100,100,100,100,57,100,100,100,100,57,100,1,"Pets for my dog, and a Skin and sleeve for my e-reader",,,,,,
2018-12-08 15:12:58,2018-12-08 15:19:32,0,73.12.82.222,100,393,1,2018-12-08 15:19:32,R_3O9pNPJ7nf4fC2s,,,,,36.7534027099609375,-80.00550079345703125,anonymous,EN,7UQU,2,60,6,5,1,1,1,1,2,1,,,1,,90,85,48,,,,,4,2,3,3,65,65,65,65,60,65,60,95,90,25,60,90,90,90,90,70,90,85,90,95,85,93,70,71,70,70,60,70,50,85,90,90,75,2,Some books for Christmas presents,,,,,,
2018-12-08 15:11:15,2018-12-08 15:19:39,0,24.112.208.61,100,503,1,2018-12-08 15:19:39,R_9yrlJGS4yQZjlEB,,,,,41.029296875,-80.75640106201171875,anonymous,EN,X8SN,1,33,6,4,1,1,1,1,2,2,,,1,,97,89,36,,,,,5,1,1,5,66,79,68,80,60,50,64,89,92,52,86,86,92,91,88,81,84,77,85,84,51,89,88,91,86,88,89,90,88,89,90,89,88,3,"cell phone, computer, toys",,,,,,
2018-12-08 15:14:58,2018-12-08 15:19:40,0,166.216.159.228,100,281,1,2018-12-08 15:19:40,R_0cV2XMbbYcVchEZ,,,,,41.4994964599609375,-81.69539642333984375,anonymous,EN,CJ3R,1,31,"1,4,6",4,0,0,0,0,1,,2,,1,,74,78,23,,,,,2,4,4,2,21,86,94,79,75,91,82,82,33,54,70,55,73,94,49,64,61,64,89,69,74,94,51,55,64,62,63,57,57,93,20,83,95,2,Clothes and toys for my kids,,,,,,
2018-12-08 15:15:17,2018-12-08 15:20:13,0,71.56.232.241,100,295,1,2018-12-08 15:20:14,R_2VliuEA53h6SRbH,,,,,39.543701171875,-104.9691009521484375,anonymous,EN,TK5P,1,35,6,5,0,0,0,0,3,,,1,6,,,,6,,,,,2,3,1,5,69,52,84,51,63,85,58,92,80,50,42,65,52,85,62,47,62,59,52,61,39,93,56,47,73,64,45,55,53,81,87,79,64,3,"Christmas presents for the kids, a motorcycle jacket, and some jeans for my husband.",,,,,,
2018-12-08 15:16:26,2018-12-08 15:20:29,0,71.162.176.106,100,243,1,2018-12-08 15:20:29,R_BSx4JRCTiSef8vn,,,,,40.3477020263671875,-75.0968017578125,anonymous,EN,C9RP,1,42,"1,3",6,0,0,0,0,1,,2,,6,,,,39,,,,,1,5,5,1,38,100,96,89,96,99,98,70,66,51,86,50,85,81,84,49,71,57,68,28,89,81,13,94,52,87,86,97,77,77,33,98,94,1,nothing,,,,,,
2018-12-08 15:10:45,2018-12-08 15:20:42,0,97.81.164.197,100,597,1,2018-12-08 15:20:42,R_1GPTxDAimZBNFx6,,,,,36.1819000244140625,-85.44080352783203125,anonymous,EN,ZKSU,1,49,6,4,1,0,1,1,2,1,,,6,,,,44,,,,,4,2,2,4,68,47,19,25,11,1,31,81,64,77,14,63,38,50,14,1,1,48,62,39,51,15,52,25,25,0,1,0,24,52,25,75,1,1,"I spent zero dollars on black friday and cyber monday in 2018. ",,,,,,
